datetime_beginning_utc,datetime_beginning_ept,datetime_ending_utc,datetime_ending_ept,load_area,estimated_load_hourly
1/10/2017 4:00:00 AM,1/9/2017 11:00:00 PM,1/10/2017 5:00:00 AM,1/10/2017 12:00:00 AM,DAYTON,2171
1/10/2017 4:00:00 AM,1/9/2017 11:00:00 PM,1/10/2017 5:00:00 AM,1/10/2017 12:00:00 AM,FE,8214
1/10/2017 4:00:00 AM,1/9/2017 11:00:00 PM,1/10/2017 5:00:00 AM,1/10/2017 12:00:00 AM,DEOK,3225
1/10/2017 4:00:00 AM,1/9/2017 11:00:00 PM,1/10/2017 5:00:00 AM,1/10/2017 12:00:00 AM,EKPC,1845
1/10/2017 4:00:00 AM,1/9/2017 11:00:00 PM,1/10/2017 5:00:00 AM,1/10/2017 12:00:00 AM,PJME,37332
1/10/2017 4:00:00 AM,1/9/2017 11:00:00 PM,1/10/2017 5:00:00 AM,1/10/2017 12:00:00 AM,PJMW,7076
1/10/2017 5:00:00 AM,1/10/2017 12:00:00 AM,1/10/2017 6:00:00 AM,1/10/2017 1:00:00 AM,AEP,16837
1/10/2017 5:00:00 AM,1/10/2017 12:00:00 AM,1/10/2017 6:00:00 AM,1/10/2017 1:00:00 AM,DUQ,1553
1/10/2017 5:00:00 AM,1/10/2017 12:00:00 AM,1/10/2017 6:00:00 AM,1/10/2017 1:00:00 AM,DOM,15627
1/10/2017 5:00:00 AM,1/10/2017 12:00:00 AM,1/10/2017 6:00:00 AM,1/10/2017 1:00:00 AM,COMED,11132
1/10/2017 5:00:00 AM,1/10/2017 12:00:00 AM,1/10/2017 6:00:00 AM,1/10/2017 1:00:00 AM,DAYTON,2093
1/10/2017 5:00:00 AM,1/10/2017 12:00:00 AM,1/10/2017 6:00:00 AM,1/10/2017 1:00:00 AM,FE,7873
1/10/2017 5:00:00 AM,1/10/2017 12:00:00 AM,1/10/2017 6:00:00 AM,1/10/2017 1:00:00 AM,DEOK,3095
1/10/2017 5:00:00 AM,1/10/2017 12:00:00 AM,1/10/2017 6:00:00 AM,1/10/2017 1:00:00 AM,EKPC,1729
1/10/2017 5:00:00 AM,1/10/2017 12:00:00 AM,1/10/2017 6:00:00 AM,1/10/2017 1:00:00 AM,PJME,35970
1/10/2017 5:00:00 AM,1/10/2017 12:00:00 AM,1/10/2017 6:00:00 AM,1/10/2017 1:00:00 AM,PJMW,6873
1/10/2017 6:00:00 AM,1/10/2017 1:00:00 AM,1/10/2017 7:00:00 AM,1/10/2017 2:00:00 AM,AEP,16504
1/10/2017 6:00:00 AM,1/10/2017 1:00:00 AM,1/10/2017 7:00:00 AM,1/10/2017 2:00:00 AM,DUQ,1513
1/10/2017 6:00:00 AM,1/10/2017 1:00:00 AM,1/10/2017 7:00:00 AM,1/10/2017 2:00:00 AM,DOM,15586
1/10/2017 6:00:00 AM,1/10/2017 1:00:00 AM,1/10/2017 7:00:00 AM,1/10/2017 2:00:00 AM,COMED,10601
1/10/2017 6:00:00 AM,1/10/2017 1:00:00 AM,1/10/2017 7:00:00 AM,1/10/2017 2:00:00 AM,DAYTON,2046
1/10/2017 6:00:00 AM,1/10/2017 1:00:00 AM,1/10/2017 7:00:00 AM,1/10/2017 2:00:00 AM,FE,7705
1/10/2017 6:00:00 AM,1/10/2017 1:00:00 AM,1/10/2017 7:00:00 AM,1/10/2017 2:00:00 AM,DEOK,3007
1/10/2017 6:00:00 AM,1/10/2017 1:00:00 AM,1/10/2017 7:00:00 AM,1/10/2017 2:00:00 AM,EKPC,1686
1/10/2017 6:00:00 AM,1/10/2017 1:00:00 AM,1/10/2017 7:00:00 AM,1/10/2017 2:00:00 AM,PJME,35327
1/10/2017 6:00:00 AM,1/10/2017 1:00:00 AM,1/10/2017 7:00:00 AM,1/10/2017 2:00:00 AM,PJMW,6737
1/10/2017 7:00:00 AM,1/10/2017 2:00:00 AM,1/10/2017 8:00:00 AM,1/10/2017 3:00:00 AM,AEP,16268
1/10/2017 7:00:00 AM,1/10/2017 2:00:00 AM,1/10/2017 8:00:00 AM,1/10/2017 3:00:00 AM,DUQ,1484
1/10/2017 7:00:00 AM,1/10/2017 2:00:00 AM,1/10/2017 8:00:00 AM,1/10/2017 3:00:00 AM,DOM,15725
1/10/2017 7:00:00 AM,1/10/2017 2:00:00 AM,1/10/2017 8:00:00 AM,1/10/2017 3:00:00 AM,COMED,10310
1/10/2017 7:00:00 AM,1/10/2017 2:00:00 AM,1/10/2017 8:00:00 AM,1/10/2017 3:00:00 AM,DAYTON,2016
1/10/2017 7:00:00 AM,1/10/2017 2:00:00 AM,1/10/2017 8:00:00 AM,1/10/2017 3:00:00 AM,FE,7610
1/10/2017 7:00:00 AM,1/10/2017 2:00:00 AM,1/10/2017 8:00:00 AM,1/10/2017 3:00:00 AM,DEOK,2961
1/10/2017 7:00:00 AM,1/10/2017 2:00:00 AM,1/10/2017 8:00:00 AM,1/10/2017 3:00:00 AM,EKPC,1658
1/10/2017 7:00:00 AM,1/10/2017 2:00:00 AM,1/10/2017 8:00:00 AM,1/10/2017 3:00:00 AM,PJME,35108
1/10/2017 7:00:00 AM,1/10/2017 2:00:00 AM,1/10/2017 8:00:00 AM,1/10/2017 3:00:00 AM,PJMW,6642
1/10/2017 8:00:00 AM,1/10/2017 3:00:00 AM,1/10/2017 9:00:00 AM,1/10/2017 4:00:00 AM,AEP,16335
1/10/2017 8:00:00 AM,1/10/2017 3:00:00 AM,1/10/2017 9:00:00 AM,1/10/2017 4:00:00 AM,DUQ,1484
1/10/2017 8:00:00 AM,1/10/2017 3:00:00 AM,1/10/2017 9:00:00 AM,1/10/2017 4:00:00 AM,DOM,15929
1/10/2017 8:00:00 AM,1/10/2017 3:00:00 AM,1/10/2017 9:00:00 AM,1/10/2017 4:00:00 AM,COMED,10134
1/10/2017 8:00:00 AM,1/10/2017 3:00:00 AM,1/10/2017 9:00:00 AM,1/10/2017 4:00:00 AM,DAYTON,1997
1/10/2017 8:00:00 AM,1/10/2017 3:00:00 AM,1/10/2017 9:00:00 AM,1/10/2017 4:00:00 AM,FE,7605
1/10/2017 8:00:00 AM,1/10/2017 3:00:00 AM,1/10/2017 9:00:00 AM,1/10/2017 4:00:00 AM,DEOK,2955
1/10/2017 8:00:00 AM,1/10/2017 3:00:00 AM,1/10/2017 9:00:00 AM,1/10/2017 4:00:00 AM,EKPC,1652
1/10/2017 8:00:00 AM,1/10/2017 3:00:00 AM,1/10/2017 9:00:00 AM,1/10/2017 4:00:00 AM,PJME,35237
1/10/2017 8:00:00 AM,1/10/2017 3:00:00 AM,1/10/2017 9:00:00 AM,1/10/2017 4:00:00 AM,PJMW,6682
1/10/2017 9:00:00 AM,1/10/2017 4:00:00 AM,1/10/2017 10:00:00 AM,1/10/2017 5:00:00 AM,AEP,16490
1/10/2017 9:00:00 AM,1/10/2017 4:00:00 AM,1/10/2017 10:00:00 AM,1/10/2017 5:00:00 AM,DUQ,1499
1/10/2017 9:00:00 AM,1/10/2017 4:00:00 AM,1/10/2017 10:00:00 AM,1/10/2017 5:00:00 AM,DOM,16288
1/10/2017 9:00:00 AM,1/10/2017 4:00:00 AM,1/10/2017 10:00:00 AM,1/10/2017 5:00:00 AM,COMED,10113
1/10/2017 9:00:00 AM,1/10/2017 4:00:00 AM,1/10/2017 10:00:00 AM,1/10/2017 5:00:00 AM,DAYTON,2039
1/10/2017 9:00:00 AM,1/10/2017 4:00:00 AM,1/10/2017 10:00:00 AM,1/10/2017 5:00:00 AM,FE,7766
1/10/2017 9:00:00 AM,1/10/2017 4:00:00 AM,1/10/2017 10:00:00 AM,1/10/2017 5:00:00 AM,DEOK,2985
1/10/2017 9:00:00 AM,1/10/2017 4:00:00 AM,1/10/2017 10:00:00 AM,1/10/2017 5:00:00 AM,EKPC,1678
1/10/2017 9:00:00 AM,1/10/2017 4:00:00 AM,1/10/2017 10:00:00 AM,1/10/2017 5:00:00 AM,PJME,36118
1/10/2017 9:00:00 AM,1/10/2017 4:00:00 AM,1/10/2017 10:00:00 AM,1/10/2017 5:00:00 AM,PJMW,6833
1/10/2017 10:00:00 AM,1/10/2017 5:00:00 AM,1/10/2017 11:00:00 AM,1/10/2017 6:00:00 AM,AEP,17116
1/10/2017 10:00:00 AM,1/10/2017 5:00:00 AM,1/10/2017 11:00:00 AM,1/10/2017 6:00:00 AM,DUQ,1587
1/10/2017 10:00:00 AM,1/10/2017 5:00:00 AM,1/10/2017 11:00:00 AM,1/10/2017 6:00:00 AM,DOM,16841
1/10/2017 10:00:00 AM,1/10/2017 5:00:00 AM,1/10/2017 11:00:00 AM,1/10/2017 6:00:00 AM,COMED,10274
1/10/2017 10:00:00 AM,1/10/2017 5:00:00 AM,1/10/2017 11:00:00 AM,1/10/2017 6:00:00 AM,DAYTON,2155
1/10/2017 10:00:00 AM,1/10/2017 5:00:00 AM,1/10/2017 11:00:00 AM,1/10/2017 6:00:00 AM,FE,8184
1/10/2017 10:00:00 AM,1/10/2017 5:00:00 AM,1/10/2017 11:00:00 AM,1/10/2017 6:00:00 AM,DEOK,3173
1/10/2017 10:00:00 AM,1/10/2017 5:00:00 AM,1/10/2017 11:00:00 AM,1/10/2017 6:00:00 AM,EKPC,1771
1/10/2017 10:00:00 AM,1/10/2017 5:00:00 AM,1/10/2017 11:00:00 AM,1/10/2017 6:00:00 AM,PJME,38130
1/10/2017 10:00:00 AM,1/10/2017 5:00:00 AM,1/10/2017 11:00:00 AM,1/10/2017 6:00:00 AM,PJMW,7148
1/10/2017 11:00:00 AM,1/10/2017 6:00:00 AM,1/10/2017 12:00:00 PM,1/10/2017 7:00:00 AM,AEP,18149
1/10/2017 11:00:00 AM,1/10/2017 6:00:00 AM,1/10/2017 12:00:00 PM,1/10/2017 7:00:00 AM,DUQ,1712
1/10/2017 11:00:00 AM,1/10/2017 6:00:00 AM,1/10/2017 12:00:00 PM,1/10/2017 7:00:00 AM,DOM,17774
1/10/2017 11:00:00 AM,1/10/2017 6:00:00 AM,1/10/2017 12:00:00 PM,1/10/2017 7:00:00 AM,COMED,10973
1/10/2017 11:00:00 AM,1/10/2017 6:00:00 AM,1/10/2017 12:00:00 PM,1/10/2017 7:00:00 AM,DAYTON,2330
1/10/2017 11:00:00 AM,1/10/2017 6:00:00 AM,1/10/2017 12:00:00 PM,1/10/2017 7:00:00 AM,FE,8828
1/10/2017 11:00:00 AM,1/10/2017 6:00:00 AM,1/10/2017 12:00:00 PM,1/10/2017 7:00:00 AM,DEOK,3446
1/10/2017 11:00:00 AM,1/10/2017 6:00:00 AM,1/10/2017 12:00:00 PM,1/10/2017 7:00:00 AM,EKPC,1892
1/10/2017 11:00:00 AM,1/10/2017 6:00:00 AM,1/10/2017 12:00:00 PM,1/10/2017 7:00:00 AM,PJME,41482
1/10/2017 11:00:00 AM,1/10/2017 6:00:00 AM,1/10/2017 12:00:00 PM,1/10/2017 7:00:00 AM,PJMW,7630
1/10/2017 12:00:00 PM,1/10/2017 7:00:00 AM,1/10/2017 1:00:00 PM,1/10/2017 8:00:00 AM,AEP,18815
1/10/2017 12:00:00 PM,1/10/2017 7:00:00 AM,1/10/2017 1:00:00 PM,1/10/2017 8:00:00 AM,DUQ,1790
1/10/2017 12:00:00 PM,1/10/2017 7:00:00 AM,1/10/2017 1:00:00 PM,1/10/2017 8:00:00 AM,DOM,18086
1/10/2017 12:00:00 PM,1/10/2017 7:00:00 AM,1/10/2017 1:00:00 PM,1/10/2017 8:00:00 AM,COMED,11939
1/10/2017 12:00:00 PM,1/10/2017 7:00:00 AM,1/10/2017 1:00:00 PM,1/10/2017 8:00:00 AM,DAYTON,2452
1/10/2017 12:00:00 PM,1/10/2017 7:00:00 AM,1/10/2017 1:00:00 PM,1/10/2017 8:00:00 AM,FE,9267
1/10/2017 12:00:00 PM,1/10/2017 7:00:00 AM,1/10/2017 1:00:00 PM,1/10/2017 8:00:00 AM,DEOK,3577
1/10/2017 12:00:00 PM,1/10/2017 7:00:00 AM,1/10/2017 1:00:00 PM,1/10/2017 8:00:00 AM,EKPC,1952
1/10/2017 12:00:00 PM,1/10/2017 7:00:00 AM,1/10/2017 1:00:00 PM,1/10/2017 8:00:00 AM,PJME,42856
1/10/2017 12:00:00 PM,1/10/2017 7:00:00 AM,1/10/2017 1:00:00 PM,1/10/2017 8:00:00 AM,PJMW,7809
1/10/2017 1:00:00 PM,1/10/2017 8:00:00 AM,1/10/2017 2:00:00 PM,1/10/2017 9:00:00 AM,AEP,18812
1/10/2017 1:00:00 PM,1/10/2017 8:00:00 AM,1/10/2017 2:00:00 PM,1/10/2017 9:00:00 AM,DUQ,1793
1/10/2017 1:00:00 PM,1/10/2017 8:00:00 AM,1/10/2017 2:00:00 PM,1/10/2017 9:00:00 AM,DOM,17634
1/10/2017 1:00:00 PM,1/10/2017 8:00:00 AM,1/10/2017 2:00:00 PM,1/10/2017 9:00:00 AM,COMED,12682
1/10/2017 1:00:00 PM,1/10/2017 8:00:00 AM,1/10/2017 2:00:00 PM,1/10/2017 9:00:00 AM,DAYTON,2466
1/10/2017 1:00:00 PM,1/10/2017 8:00:00 AM,1/10/2017 2:00:00 PM,1/10/2017 9:00:00 AM,FE,9259
1/10/2017 1:00:00 PM,1/10/2017 8:00:00 AM,1/10/2017 2:00:00 PM,1/10/2017 9:00:00 AM,DEOK,3576
1/10/2017 1:00:00 PM,1/10/2017 8:00:00 AM,1/10/2017 2:00:00 PM,1/10/2017 9:00:00 AM,EKPC,1832
1/10/2017 1:00:00 PM,1/10/2017 8:00:00 AM,1/10/2017 2:00:00 PM,1/10/2017 9:00:00 AM,PJME,42288
1/10/2017 1:00:00 PM,1/10/2017 8:00:00 AM,1/10/2017 2:00:00 PM,1/10/2017 9:00:00 AM,PJMW,7727
1/10/2017 2:00:00 PM,1/10/2017 9:00:00 AM,1/10/2017 3:00:00 PM,1/10/2017 10:00:00 AM,AEP,18684
1/10/2017 2:00:00 PM,1/10/2017 9:00:00 AM,1/10/2017 3:00:00 PM,1/10/2017 10:00:00 AM,DUQ,1806
1/10/2017 2:00:00 PM,1/10/2017 9:00:00 AM,1/10/2017 3:00:00 PM,1/10/2017 10:00:00 AM,DOM,16954
1/10/2017 2:00:00 PM,1/10/2017 9:00:00 AM,1/10/2017 3:00:00 PM,1/10/2017 10:00:00 AM,COMED,12794
1/10/2017 2:00:00 PM,1/10/2017 9:00:00 AM,1/10/2017 3:00:00 PM,1/10/2017 10:00:00 AM,DAYTON,2470
1/10/2017 2:00:00 PM,1/10/2017 9:00:00 AM,1/10/2017 3:00:00 PM,1/10/2017 10:00:00 AM,FE,9341
1/10/2017 2:00:00 PM,1/10/2017 9:00:00 AM,1/10/2017 3:00:00 PM,1/10/2017 10:00:00 AM,DEOK,3565
1/10/2017 2:00:00 PM,1/10/2017 9:00:00 AM,1/10/2017 3:00:00 PM,1/10/2017 10:00:00 AM,EKPC,1849
1/10/2017 2:00:00 PM,1/10/2017 9:00:00 AM,1/10/2017 3:00:00 PM,1/10/2017 10:00:00 AM,PJME,41505
1/10/2017 2:00:00 PM,1/10/2017 9:00:00 AM,1/10/2017 3:00:00 PM,1/10/2017 10:00:00 AM,PJMW,7634
1/10/2017 3:00:00 PM,1/10/2017 10:00:00 AM,1/10/2017 4:00:00 PM,1/10/2017 11:00:00 AM,AEP,18590
1/10/2017 3:00:00 PM,1/10/2017 10:00:00 AM,1/10/2017 4:00:00 PM,1/10/2017 11:00:00 AM,DUQ,1816
1/10/2017 3:00:00 PM,1/10/2017 10:00:00 AM,1/10/2017 4:00:00 PM,1/10/2017 11:00:00 AM,DOM,16201
1/10/2017 3:00:00 PM,1/10/2017 10:00:00 AM,1/10/2017 4:00:00 PM,1/10/2017 11:00:00 AM,COMED,12836
1/10/2017 3:00:00 PM,1/10/2017 10:00:00 AM,1/10/2017 4:00:00 PM,1/10/2017 11:00:00 AM,DAYTON,2472
1/10/2017 3:00:00 PM,1/10/2017 10:00:00 AM,1/10/2017 4:00:00 PM,1/10/2017 11:00:00 AM,FE,9454
1/10/2017 3:00:00 PM,1/10/2017 10:00:00 AM,1/10/2017 4:00:00 PM,1/10/2017 11:00:00 AM,DEOK,3554
1/10/2017 3:00:00 PM,1/10/2017 10:00:00 AM,1/10/2017 4:00:00 PM,1/10/2017 11:00:00 AM,EKPC,1803
1/10/2017 3:00:00 PM,1/10/2017 10:00:00 AM,1/10/2017 4:00:00 PM,1/10/2017 11:00:00 AM,PJME,40759
1/10/2017 3:00:00 PM,1/10/2017 10:00:00 AM,1/10/2017 4:00:00 PM,1/10/2017 11:00:00 AM,PJMW,7588
1/10/2017 4:00:00 PM,1/10/2017 11:00:00 AM,1/10/2017 5:00:00 PM,1/10/2017 12:00:00 PM,AEP,18391
1/10/2017 4:00:00 PM,1/10/2017 11:00:00 AM,1/10/2017 5:00:00 PM,1/10/2017 12:00:00 PM,DUQ,1830
1/10/2017 4:00:00 PM,1/10/2017 11:00:00 AM,1/10/2017 5:00:00 PM,1/10/2017 12:00:00 PM,DOM,15369
1/10/2017 4:00:00 PM,1/10/2017 11:00:00 AM,1/10/2017 5:00:00 PM,1/10/2017 12:00:00 PM,COMED,12934
1/10/2017 4:00:00 PM,1/10/2017 11:00:00 AM,1/10/2017 5:00:00 PM,1/10/2017 12:00:00 PM,DAYTON,2453
1/10/2017 4:00:00 PM,1/10/2017 11:00:00 AM,1/10/2017 5:00:00 PM,1/10/2017 12:00:00 PM,FE,9447
1/10/2017 4:00:00 PM,1/10/2017 11:00:00 AM,1/10/2017 5:00:00 PM,1/10/2017 12:00:00 PM,DEOK,3541
1/10/2017 4:00:00 PM,1/10/2017 11:00:00 AM,1/10/2017 5:00:00 PM,1/10/2017 12:00:00 PM,EKPC,1746
1/10/2017 4:00:00 PM,1/10/2017 11:00:00 AM,1/10/2017 5:00:00 PM,1/10/2017 12:00:00 PM,PJME,39999
1/10/2017 4:00:00 PM,1/10/2017 11:00:00 AM,1/10/2017 5:00:00 PM,1/10/2017 12:00:00 PM,PJMW,7473
1/10/2017 5:00:00 PM,1/10/2017 12:00:00 PM,1/10/2017 6:00:00 PM,1/10/2017 1:00:00 PM,AEP,18029
1/10/2017 5:00:00 PM,1/10/2017 12:00:00 PM,1/10/2017 6:00:00 PM,1/10/2017 1:00:00 PM,DUQ,1822
1/10/2017 5:00:00 PM,1/10/2017 12:00:00 PM,1/10/2017 6:00:00 PM,1/10/2017 1:00:00 PM,DOM,14816
1/10/2017 5:00:00 PM,1/10/2017 12:00:00 PM,1/10/2017 6:00:00 PM,1/10/2017 1:00:00 PM,COMED,12844
1/10/2017 5:00:00 PM,1/10/2017 12:00:00 PM,1/10/2017 6:00:00 PM,1/10/2017 1:00:00 PM,DAYTON,2436
1/10/2017 5:00:00 PM,1/10/2017 12:00:00 PM,1/10/2017 6:00:00 PM,1/10/2017 1:00:00 PM,FE,9419
1/10/2017 5:00:00 PM,1/10/2017 12:00:00 PM,1/10/2017 6:00:00 PM,1/10/2017 1:00:00 PM,DEOK,3496
1/10/2017 5:00:00 PM,1/10/2017 12:00:00 PM,1/10/2017 6:00:00 PM,1/10/2017 1:00:00 PM,EKPC,1743
1/10/2017 5:00:00 PM,1/10/2017 12:00:00 PM,1/10/2017 6:00:00 PM,1/10/2017 1:00:00 PM,PJME,39199
1/10/2017 5:00:00 PM,1/10/2017 12:00:00 PM,1/10/2017 6:00:00 PM,1/10/2017 1:00:00 PM,PJMW,7398
1/10/2017 6:00:00 PM,1/10/2017 1:00:00 PM,1/10/2017 7:00:00 PM,1/10/2017 2:00:00 PM,AEP,17765
1/10/2017 6:00:00 PM,1/10/2017 1:00:00 PM,1/10/2017 7:00:00 PM,1/10/2017 2:00:00 PM,DUQ,1809
1/10/2017 6:00:00 PM,1/10/2017 1:00:00 PM,1/10/2017 7:00:00 PM,1/10/2017 2:00:00 PM,DOM,14501
1/10/2017 6:00:00 PM,1/10/2017 1:00:00 PM,1/10/2017 7:00:00 PM,1/10/2017 2:00:00 PM,COMED,12770
1/10/2017 6:00:00 PM,1/10/2017 1:00:00 PM,1/10/2017 7:00:00 PM,1/10/2017 2:00:00 PM,DAYTON,2356
1/10/2017 6:00:00 PM,1/10/2017 1:00:00 PM,1/10/2017 7:00:00 PM,1/10/2017 2:00:00 PM,FE,9351
1/10/2017 6:00:00 PM,1/10/2017 1:00:00 PM,1/10/2017 7:00:00 PM,1/10/2017 2:00:00 PM,DEOK,3503
1/10/2017 6:00:00 PM,1/10/2017 1:00:00 PM,1/10/2017 7:00:00 PM,1/10/2017 2:00:00 PM,EKPC,1678
1/10/2017 6:00:00 PM,1/10/2017 1:00:00 PM,1/10/2017 7:00:00 PM,1/10/2017 2:00:00 PM,PJME,38729
1/10/2017 6:00:00 PM,1/10/2017 1:00:00 PM,1/10/2017 7:00:00 PM,1/10/2017 2:00:00 PM,PJMW,7252
1/10/2017 7:00:00 PM,1/10/2017 2:00:00 PM,1/10/2017 8:00:00 PM,1/10/2017 3:00:00 PM,AEP,17427
1/10/2017 7:00:00 PM,1/10/2017 2:00:00 PM,1/10/2017 8:00:00 PM,1/10/2017 3:00:00 PM,DUQ,1782
1/10/2017 7:00:00 PM,1/10/2017 2:00:00 PM,1/10/2017 8:00:00 PM,1/10/2017 3:00:00 PM,DOM,14233
1/10/2017 7:00:00 PM,1/10/2017 2:00:00 PM,1/10/2017 8:00:00 PM,1/10/2017 3:00:00 PM,COMED,12700
1/10/2017 7:00:00 PM,1/10/2017 2:00:00 PM,1/10/2017 8:00:00 PM,1/10/2017 3:00:00 PM,DAYTON,2261
1/10/2017 7:00:00 PM,1/10/2017 2:00:00 PM,1/10/2017 8:00:00 PM,1/10/2017 3:00:00 PM,FE,9106
1/10/2017 7:00:00 PM,1/10/2017 2:00:00 PM,1/10/2017 8:00:00 PM,1/10/2017 3:00:00 PM,DEOK,3478
1/10/2017 7:00:00 PM,1/10/2017 2:00:00 PM,1/10/2017 8:00:00 PM,1/10/2017 3:00:00 PM,EKPC,1615
1/10/2017 7:00:00 PM,1/10/2017 2:00:00 PM,1/10/2017 8:00:00 PM,1/10/2017 3:00:00 PM,PJME,38450
1/10/2017 7:00:00 PM,1/10/2017 2:00:00 PM,1/10/2017 8:00:00 PM,1/10/2017 3:00:00 PM,PJMW,7138
1/10/2017 8:00:00 PM,1/10/2017 3:00:00 PM,1/10/2017 9:00:00 PM,1/10/2017 4:00:00 PM,AEP,17141
1/10/2017 8:00:00 PM,1/10/2017 3:00:00 PM,1/10/2017 9:00:00 PM,1/10/2017 4:00:00 PM,DUQ,1772
1/10/2017 8:00:00 PM,1/10/2017 3:00:00 PM,1/10/2017 9:00:00 PM,1/10/2017 4:00:00 PM,DOM,14228
1/10/2017 8:00:00 PM,1/10/2017 3:00:00 PM,1/10/2017 9:00:00 PM,1/10/2017 4:00:00 PM,COMED,12563
1/10/2017 8:00:00 PM,1/10/2017 3:00:00 PM,1/10/2017 9:00:00 PM,1/10/2017 4:00:00 PM,DAYTON,2264
1/10/2017 8:00:00 PM,1/10/2017 3:00:00 PM,1/10/2017 9:00:00 PM,1/10/2017 4:00:00 PM,FE,9112
1/10/2017 8:00:00 PM,1/10/2017 3:00:00 PM,1/10/2017 9:00:00 PM,1/10/2017 4:00:00 PM,DEOK,3448
1/10/2017 8:00:00 PM,1/10/2017 3:00:00 PM,1/10/2017 9:00:00 PM,1/10/2017 4:00:00 PM,EKPC,1617
1/10/2017 8:00:00 PM,1/10/2017 3:00:00 PM,1/10/2017 9:00:00 PM,1/10/2017 4:00:00 PM,PJME,38484
1/10/2017 8:00:00 PM,1/10/2017 3:00:00 PM,1/10/2017 9:00:00 PM,1/10/2017 4:00:00 PM,PJMW,7049
1/10/2017 9:00:00 PM,1/10/2017 4:00:00 PM,1/10/2017 10:00:00 PM,1/10/2017 5:00:00 PM,AEP,17122
1/10/2017 9:00:00 PM,1/10/2017 4:00:00 PM,1/10/2017 10:00:00 PM,1/10/2017 5:00:00 PM,DUQ,1796
1/10/2017 9:00:00 PM,1/10/2017 4:00:00 PM,1/10/2017 10:00:00 PM,1/10/2017 5:00:00 PM,DOM,14554
1/10/2017 9:00:00 PM,1/10/2017 4:00:00 PM,1/10/2017 10:00:00 PM,1/10/2017 5:00:00 PM,COMED,12483
1/10/2017 9:00:00 PM,1/10/2017 4:00:00 PM,1/10/2017 10:00:00 PM,1/10/2017 5:00:00 PM,DAYTON,2258
1/10/2017 9:00:00 PM,1/10/2017 4:00:00 PM,1/10/2017 10:00:00 PM,1/10/2017 5:00:00 PM,FE,9053
1/10/2017 9:00:00 PM,1/10/2017 4:00:00 PM,1/10/2017 10:00:00 PM,1/10/2017 5:00:00 PM,DEOK,3457
1/10/2017 9:00:00 PM,1/10/2017 4:00:00 PM,1/10/2017 10:00:00 PM,1/10/2017 5:00:00 PM,EKPC,1702
1/10/2017 9:00:00 PM,1/10/2017 4:00:00 PM,1/10/2017 10:00:00 PM,1/10/2017 5:00:00 PM,PJME,39435
1/10/2017 9:00:00 PM,1/10/2017 4:00:00 PM,1/10/2017 10:00:00 PM,1/10/2017 5:00:00 PM,PJMW,7184
1/10/2017 10:00:00 PM,1/10/2017 5:00:00 PM,1/10/2017 11:00:00 PM,1/10/2017 6:00:00 PM,AEP,17662
1/10/2017 10:00:00 PM,1/10/2017 5:00:00 PM,1/10/2017 11:00:00 PM,1/10/2017 6:00:00 PM,DUQ,1852
1/10/2017 10:00:00 PM,1/10/2017 5:00:00 PM,1/10/2017 11:00:00 PM,1/10/2017 6:00:00 PM,DOM,15226
1/10/2017 10:00:00 PM,1/10/2017 5:00:00 PM,1/10/2017 11:00:00 PM,1/10/2017 6:00:00 PM,COMED,12927
1/10/2017 10:00:00 PM,1/10/2017 5:00:00 PM,1/10/2017 11:00:00 PM,1/10/2017 6:00:00 PM,DAYTON,2344
1/10/2017 10:00:00 PM,1/10/2017 5:00:00 PM,1/10/2017 11:00:00 PM,1/10/2017 6:00:00 PM,FE,9238
1/10/2017 10:00:00 PM,1/10/2017 5:00:00 PM,1/10/2017 11:00:00 PM,1/10/2017 6:00:00 PM,DEOK,3510
1/10/2017 10:00:00 PM,1/10/2017 5:00:00 PM,1/10/2017 11:00:00 PM,1/10/2017 6:00:00 PM,EKPC,1710
1/10/2017 10:00:00 PM,1/10/2017 5:00:00 PM,1/10/2017 11:00:00 PM,1/10/2017 6:00:00 PM,PJME,41298
1/10/2017 10:00:00 PM,1/10/2017 5:00:00 PM,1/10/2017 11:00:00 PM,1/10/2017 6:00:00 PM,PJMW,7416
1/10/2017 11:00:00 PM,1/10/2017 6:00:00 PM,1/11/2017 12:00:00 AM,1/10/2017 7:00:00 PM,AEP,17799
1/10/2017 11:00:00 PM,1/10/2017 6:00:00 PM,1/11/2017 12:00:00 AM,1/10/2017 7:00:00 PM,DUQ,1817
1/10/2017 11:00:00 PM,1/10/2017 6:00:00 PM,1/11/2017 12:00:00 AM,1/10/2017 7:00:00 PM,DOM,15297
1/10/2017 11:00:00 PM,1/10/2017 6:00:00 PM,1/11/2017 12:00:00 AM,1/10/2017 7:00:00 PM,COMED,13310
1/10/2017 11:00:00 PM,1/10/2017 6:00:00 PM,1/11/2017 12:00:00 AM,1/10/2017 7:00:00 PM,DAYTON,2372
1/10/2017 11:00:00 PM,1/10/2017 6:00:00 PM,1/11/2017 12:00:00 AM,1/10/2017 7:00:00 PM,FE,9211
1/10/2017 11:00:00 PM,1/10/2017 6:00:00 PM,1/11/2017 12:00:00 AM,1/10/2017 7:00:00 PM,DEOK,3505
1/10/2017 11:00:00 PM,1/10/2017 6:00:00 PM,1/11/2017 12:00:00 AM,1/10/2017 7:00:00 PM,EKPC,1786
1/10/2017 11:00:00 PM,1/10/2017 6:00:00 PM,1/11/2017 12:00:00 AM,1/10/2017 7:00:00 PM,PJME,40986
